"","ILAM","ILAM2","ILCA","ILCO2","ILCO","ILCU3","ILDE","ILGL","ILKR","ILLA","ILLO","ILMO","ILMU","ILMY","ILOP","ILOPA","ILVE","ILVO","OID","State","County","sum"
"2365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"283","South Dakota","Bennett",0
"2366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1586","South Dakota","Bon Homme",0
"2367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"425","South Dakota","Brookings",0
"2368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"766","South Dakota","Brown",0
"2369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1647","South Dakota","Brule",0
"2370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"291","South Dakota","Buffalo",0
"2371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1618","South Dakota","Butte",0
"2372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1674","South Dakota","Campbell",0
"2373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1742","South Dakota","Charles Mix",0
"2374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"174","South Dakota","Clark",0
"2375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2691","South Dakota","Clay",0
"2376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"519","South Dakota","Codington",0
"2377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3140","South Dakota","Corson",0
"2378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47","South Dakota","Custer",0
"2379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30","South Dakota","Davison",0
"2380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"216","South Dakota","Day",0
"2381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"118","South Dakota","Deuel",0
"2382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3015","South Dakota","Dewey",0
"2383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2440","South Dakota","Douglas",0
"2384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1648","South Dakota","Edmunds",0
"2385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1620","South Dakota","Fall River",0
"2386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"602","South Dakota","Faulk",0
"2387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1652","South Dakota","Grant",0
"2388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1351","South Dakota","Gregory",0
"2389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1747","South Dakota","Haakon",0
"2390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"883","South Dakota","Hamlin",0
"2391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"431","South Dakota","Hand",0
"2392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"767","South Dakota","Hanson",0
"2393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2792","South Dakota","Harding",0
"2394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1662","South Dakota","Hughes",0
"2395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"659","South Dakota","Hutchinson",0
"2396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36","South Dakota","Hyde",0
"2397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1421","South Dakota","Jackson",0
"2398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"536","South Dakota","Jerauld",0
"2399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2667","South Dakota","Jones",0
"2400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2618","South Dakota","Kingsbury",0
"2401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"755","South Dakota","Lake",0
"2402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1623","South Dakota","Lawrence",0
"2403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1829","South Dakota","Lincoln",0
"2404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"560","South Dakota","Lyman",0
"2405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"891","South Dakota","McCook",0
"2406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"603","South Dakota","McPherson",0
"2407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1994","South Dakota","Marshall",0
"2408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2747","South Dakota","Meade",0
"2409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2072","South Dakota","Mellette",0
"2410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"173","South Dakota","Miner",0
"2411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"433","South Dakota","Minnehaha",0
"2412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2232","South Dakota","Moody",0
"2413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2073","South Dakota","Oglala Lakota",0
"2414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1798","South Dakota","Pennington",0
"2415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1083","South Dakota","Perkins",0
"2416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"900","South Dakota","Potter",0
"2417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1501","South Dakota","Roberts",0
"2418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"812","South Dakota","Sanborn",0
"2419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"426","South Dakota","Spink",0
"2420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2037","South Dakota","Stanley",0
"2421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2038","South Dakota","Sully",0
"2422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1176","South Dakota","Todd",0
"2423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1624","South Dakota","Tripp",0
"2424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"149","South Dakota","Turner",0
"2425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2616","South Dakota","Union",0
"2426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2141","South Dakota","Walworth",0
"2427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1518","South Dakota","Yankton",0
"2428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2039","South Dakota","Ziebach",0
"2429",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"2711","Tennessee","Anderson",2
"2430",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2752","Tennessee","Bedford",1
"2431",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1497","Tennessee","Benton",3
"2432",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2260","Tennessee","Bledsoe",2
"2433",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2261","Tennessee","Blount",4
"2434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2456","Tennessee","Bradley",0
"2435",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"2309","Tennessee","Campbell",2
"2436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"183","Tennessee","Cannon",0
"2437",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"613","Tennessee","Carroll",4
"2438",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1106","Tennessee","Carter",3
"2439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1799","Tennessee","Cheatham",0
"2440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1375","Tennessee","Chester",2
"2441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3055","Tennessee","Claiborne",0
"2442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2062","Tennessee","Clay",1
"2443",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1336","Tennessee","Cocke",2
"2444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1650","Tennessee","Coffee",1
"2445",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"262","Tennessee","Crockett",1
"2446",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"3191","Tennessee","Cumberland",3
"2447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"975","Tennessee","Davidson",0
"2448",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"3011","Tennessee","Decatur",2
"2449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2778","Tennessee","DeKalb",0
"2450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"427","Tennessee","Dickson",0
"2451",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1397","Tennessee","Dyer",1
"2452",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"709","Tennessee","Fayette",1
"2453",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2670","Tennessee","Fentress",3
"2454",0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,"2993","Tennessee","Franklin",4
"2455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"266","Tennessee","Gibson",0
"2456",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1909","Tennessee","Giles",1
"2457",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3051","Tennessee","Grainger",1
"2458",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2577","Tennessee","Greene",1
"2459",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"185","Tennessee","Grundy",4
"2460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1376","Tennessee","Hamblen",0
"2461",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"1754","Tennessee","Hamilton",4
"2462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1217","Tennessee","Hancock",0
"2463",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"2708","Tennessee","Hardeman",3
"2464",1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,"1621","Tennessee","Hardin",6
"2465",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"3123","Tennessee","Hawkins",3
"2466",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1082","Tennessee","Haywood",2
"2467",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"432","Tennessee","Henderson",2
"2468",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1858","Tennessee","Henry",3
"2469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"705","Tennessee","Hickman",0
"2470",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1641","Tennessee","Houston",1
"2471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1594","Tennessee","Humphreys",0
"2472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2550","Tennessee","Jackson",0
"2473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1680","Tennessee","Jefferson",0
"2474",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1352","Tennessee","Johnson",4
"2475",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1372","Tennessee","Knox",2
"2476",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2173","Tennessee","Lake",2
"2477",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1654","Tennessee","Lauderdale",2
"2478",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1164","Tennessee","Lawrence",1
"2479",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"2578","Tennessee","Lewis",2
"2480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2845","Tennessee","Lincoln",1
"2481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1748","Tennessee","Loudon",0
"2482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1499","Tennessee","McMinn",0
"2483",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"361","Tennessee","McNairy",3
"2484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131","Tennessee","Macon",0
"2485",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"532","Tennessee","Madison",2
"2486",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"3093","Tennessee","Marion",4
"2487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2987","Tennessee","Marshall",0
"2488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1755","Tennessee","Maury",0
"2489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2879","Tennessee","Meigs",1
"2490",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2380","Tennessee","Monroe",3
"2491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"17","Tennessee","Montgomery",2
"2492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1866","Tennessee","Moore",0
"2493",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1522","Tennessee","Morgan",3
"2494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1566","Tennessee","Obion",1
"2495",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1770","Tennessee","Overton",2
"2496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2392","Tennessee","Perry",1
"2497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1649","Tennessee","Pickett",0
"2498",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1430","Tennessee","Polk",4
"2499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1903","Tennessee","Putnam",1
"2500",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"2712","Tennessee","Rhea",3
"2501",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2644","Tennessee","Roane",1
"2502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2526","Tennessee","Robertson",0
"2503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1494","Tennessee","Rutherford",0
"2504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2640","Tennessee","Scott",2
"2505",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1409","Tennessee","Sequatchie",3
"2506",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"3080","Tennessee","Sevier",3
"2507",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"1331","Tennessee","Shelby",4
"2508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1483","Tennessee","Smith",1
"2509",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1175","Tennessee","Stewart",2
"2510",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1905","Tennessee","Sullivan",1
"2511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2662","Tennessee","Sumner",1
"2512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1818","Tennessee","Tipton",1
"2513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1498","Tennessee","Trousdale",0
"2514",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"1704","Tennessee","Unicoi",3
"2515",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1105","Tennessee","Union",1
"2516",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,"2741","Tennessee","Van Buren",3
"2517",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"1626","Tennessee","Warren",2
"2518",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2723","Tennessee","Washington",1
"2519",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"2415","Tennessee","Wayne",4
"2520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"1727","Tennessee","Weakley",3
"2521",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2713","Tennessee","White",2
"2522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"441","Tennessee","Williamson",0
"2523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"917","Tennessee","Wilson",0
"2524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1567","Texas","Anderson",2
"2525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"275","Texas","Andrews",0
"2526",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"1592","Texas","Angelina",5
"2527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1161","Texas","Aransas",1
"2528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"886","Texas","Archer",0
"2529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"489","Texas","Armstrong",0
"2530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1597","Texas","Atascosa",0
"2531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1565","Texas","Austin",1
"2532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3116","Texas","Bailey",0
"2533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"428","Texas","Bandera",0
"2534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"65","Texas","Bastrop",2
"2535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"430","Texas","Baylor",0
"2536",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2617","Texas","Bee",1
"2537",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1721","Texas","Bell",1
"2538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3185","Texas","Bexar",1
"2539",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"39","Texas","Blanco",2
"2540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"847","Texas","Borden",0
"2541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"901","Texas","Bosque",0
"2542",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"1378","Texas","Bowie",2
"2543",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1883","Texas","Brazoria",3
"2544",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1915","Texas","Brazos",3
"2545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1387","Texas","Brewster",0
"2546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1595","Texas","Briscoe",0
"2547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3089","Texas","Brooks",0
"2548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"330","Texas","Brown",0
"2549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1916","Texas","Burleson",0
"2550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2153","Texas","Burnet",0
"2551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1532","Texas","Caldwell",1
"2552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1698","Texas","Calhoun",1
"2553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"175","Texas","Callahan",0
"2554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2331","Texas","Cameron",0
"2555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3103","Texas","Camp",0
"2556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3186","Texas","Carson",0
"2557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1045","Texas","Cass",0
"2558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"263","Texas","Castro",0
"2559",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"3141","Texas","Chambers",3
"2560",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2828","Texas","Cherokee",2
"2561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"112","Texas","Childress",0
"2562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1993","Texas","Clay",0
"2563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"162","Texas","Cochran",0
"2564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"739","Texas","Coke",0
"2565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"637","Texas","Coleman",0
"2566",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1703","Texas","Collin",1
"2567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"787","Texas","Collingsworth",0
"2568",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1111","Texas","Colorado",2
"2569",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"219","Texas","Comal",2
"2570",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"858","Texas","Comanche",1
"2571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66","Texas","Concho",0
"2572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2237","Texas","Cooke",0
"2573",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"276","Texas","Coryell",1
"2574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1700","Texas","Cottle",0
"2575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2238","Texas","Crane",0
"2576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2468","Texas","Crockett",0
"2577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1165","Texas","Crosby",0
"2578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"893","Texas","Culberson",0
"2579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"48","Texas","Dallam",0
"2580",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"2022","Texas","Dallas",2
"2581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"471","Texas","Dawson",0
"2582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1699","Texas","Deaf Smith",0
"2583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1819","Texas","Delta",0
"2584",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"369","Texas","Denton",1
"2585",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1675","Texas","DeWitt",2
"2586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83","Texas","Dickens",0
"2587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"373","Texas","Dimmit",0
"2588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"314","Texas","Donley",0
"2589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3037","Texas","Duval",0
"2590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"736","Texas","Eastland",0
"2591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"331","Texas","Ector",0
"2592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2779","Texas","Edwards",0
"2593",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2748","Texas","Ellis",1
"2594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2116","Texas","El Paso",0
"2595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"552","Texas","Erath",0
"2596",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1596","Texas","Falls",1
"2597",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1710","Texas","Fannin",2
"2598",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1405","Texas","Fayette",2
"2599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"178","Texas","Fisher",0
"2600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2285","Texas","Floyd",0
"2601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2145","Texas","Foard",0
"2602",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"3155","Texas","Fort Bend",1
"2603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3102","Texas","Franklin",1
"2604",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2134","Texas","Freestone",3
"2605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"98","Texas","Frio",0
"2606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"332","Texas","Gaines",0
"2607",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1851","Texas","Galveston",3
"2608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643","Texas","Garza",0
"2609",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"220","Texas","Gillespie",1
"2610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1469","Texas","Glasscock",0
"2611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1854","Texas","Goliad",0
"2612",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2525","Texas","Gonzales",3
